#nrNodes nrCollisions Transmission Processed Received Received Throughput OverallEnergy  DER ExperimentNumer SendDuration
5      0/5      0            0   0.0      0.09225216      0.0      1      10
2      0.0      0            0   0.0      0.036900864      0.0      1      10
3      0.0      0            0   0.0      0.055351296      0.0      1      10
4      0.0      0            0   0.0      0.073801728      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
5      0.0      0            0   0.0      0.09225216      0.0      1      10
30      0.0      0            0   0.0      0.5535129600000004      0.0      1      10
30      0.0      0            0   0.0      0.5535129600000004      0.0      1      10
30      0.0      0            0   0.0      0.5535129600000004      0.0      1      10
30      0.0      0            0   0.0      0.5535129600000004      0.0      1      10
30      0.0      0            0   0.0      0.5535129600000004      0.0      1      10
30      0.0      0            0   0.0      3.7285754880000015      0.0      6      1
30      0.0      0            0   0.0      0.264734976      0.0      6      1
30      0.0      0            0   0.0      0.07468032000000005      0.0      6      1
30      0.8579545454545454      48            0   0.0      0.39207168      0.0      8      2
30      0.8539325842696629      41            0   0.0      0.39580569600000004      0.0      6      2
30      0.8531073446327684      39            0   0.0      0.393938688      0.0      8      2
30      0.8497109826589595      44            0   0.0      0.386470656      0.0      8      2
30      0.8418079096045198      38            0   0.0      0.39393868800000004      0.0      8      2
30      0.8352272727272727      43            0   0.0      0.39207168      0.0      8      2
30      0.8439306358381503      42            0   0.0      0.3864706560000001      0.0      8      2
30      0.8546511627906976      43            0   0.0      0.38273664      0.0      8      2
30      0.8497109826589595      48            0   0.0      0.3864706560000001      0.0      8      2
30      0.8370786516853933      40            0   0.0      0.39580569599999993      0.0      8      2
30      0.8418079096045198      44            0   0.0      0.39393868800000004      0.0      8      2
30      0.8388888888888889      41            0   0.0      0.39953971199999994      0.0      8      2
30      0.7441860465116279      29            4   800.0      0.4576197119999999      0.031007751937984496      8      2
30      0.7596899224806202      32            2   400.0      0.4552373759999999      0.015503875968992248      8      2
30      0.7835820895522388      37            1   200.0      0.472944384      0.007462686567164179      8      2
30      0.9609507640067911      365            20   400.0      3.6940231680000006      0.01697792869269949      8      2
30      0.9470499243570348      298            19   380.0      2.3625423360000006      0.028744326777609682      8      20
300      0.9393210371558407      165            0   0.0      32.295326975999934      0.0      8      20
70      0.9705093833780161      324            5   100.0      5.599351296000001      0.003351206434316354      8      20
70      0.9853872381880175      600            0   0.0      3.832967424000001      0.0      6      20
70      0.0      0            0   0.0      12.186746879999983      0.0      8      20
70      0.8676236044657097      92            22   440.0      8.248660992000001      0.03508771929824561      8      20
70      0.9873170731707317      602            0   0.0      3.8273664000000034      0.0      6      20
70      0.8968253968253969      80            8   160.0      8.27853312      0.012698412698412698      8      20
70      0.8791732909379968      95            16   320.0      8.280594432000001      0.025437201907790145      8      20
70      0.8953125      76            9   180.0      8.404205568000002      0.0140625      8      20
70      0.8946540880503144      90            10   200.0      8.380449792000004      0.015723270440251572      8      20
100      0.8983783783783784      96            7   140.0      11.992037376000004      0.0075675675675675675      8      20
1000      0.9115188361741396      82            3   60.0      116.96431718400041      0.0003256975355553143      8      20
2000      0.9113513513513514      84            1   20.0      234.23769599999974      5.4054054054054054e-05      8      20
2000      0.9120163590378303      96            0   0.0      235.1410913280001      0.0      8      20
100      0.891832229580574      68            10   200.0      11.816150016000005      0.011037527593818985      8      20
100      0.9835390946502057      612            0   0.0      5.444195327999998      0.0      6      20
200      0.9857578840284842      621            0   0.0      11.011613184      0.0      6      20
200      0.9860872552387495      621            0   0.0      5.928938495999997      0.0      5      20
