50      2/1193      1193            1191   3.308333333333333      2.227340544      0.9983235540653814      2      300000
100      8/2437      2437            2429   6.747222222222222      4.549898495999999      0.9967172753385309      2      300000
200      39/4778      4778            4739   13.16388888888889      8.920564224000003      0.9918375889493511      2      300000
300      80/7310      7310            7230   20.083333333333332      13.647828480000001      0.9890560875512996      2      300000
400      166/9529      9529            9363   26.008333333333333      17.790719231999997      0.9825794941756743      2      300000
500      273/11984      11984            11711   32.53055555555556      22.374223871999998      0.9772196261682243      2      300000
600      376/14492      14492            14116   39.21111111111111      27.056679936000013      0.9740546508418437      2      300000
700      517/16646      16646            16129   44.80277777777778      31.07821516799998      0.9689414874444311      2      300000
800      706/19319      19319            18613   51.702777777777776      36.068727552      0.9634556654071121      2      300000
900      824/21596      21596            20772   57.7      40.31990476800002      0.9618447860714947      2      300000
1100      1209/26359      26359            25150   69.86111111111111      49.21246387199994      0.95413331309989      2      300000
1300      1745/31080      31080            29335   81.48611111111111      58.02660864000001      0.9438545688545689      2      300000
1500      2288/36114      36114            33826   93.96111111111111      67.42512691199995      0.9366450683945284      2      300000
1700      2852/40549      40549            37697   104.71388888888889      75.70530739199998      0.9296653431650596      2      300000
1800      3318/43359      43359            40041   111.225      80.951599872      0.9234760949283886      2      300000
2000      4037/48239      48238            44201   122.78055555555555      90.06259891199991      0.916291797093638      2      300000
50      274/1218      1218            944   2.6222222222222222      275.26909132800006      0.7750410509031199      0      300000
100      946/2357      2357            1411   3.9194444444444443      532.684111872      0.5986423419601188      0      300000
200      3019/4669      4669            1650   4.583333333333333      1055.1981834240005      0.35339473120582565      0      300000
300      5695/7150      7148            1453   4.036111111111111      1615.9064064      0.20321678321678321      0      300000
400      8438/9566      9561            1127   3.1305555555555555      2161.9245711359995      0.11781308802007108      0      300000
500      11111/11973      11946            860   2.388888888888889      2705.9087278080024      0.07182828029733568      0      300000
600      13681/14260      14184            576   1.6      3222.7727769600006      0.04039270687237027      0      300000
700      16251/16622      16426            365   1.0138888888888888      3756.586893311997      0.02195884971724221      0      300000
800      18997/19264      18789            262   0.7277777777777777      4353.681260543993      0.013600498338870433      0      300000
900      21210/21384      20516            172   0.4777777777777778      4832.803160063996      0.008043396932285821      0      300000
1100      26288/26361      24100            64   0.17777777777777778      5957.609619455988      0.0024278289897955315      0      300000
1300      31287/31321      26764            26   0.07222222222222222      7078.574063615981      0.0008301139810350883      0      300000
1500      35794/35815      28686            10   0.027777777777777776      8094.222090239983      0.00027921262041044257      0      300000
1700      40556/40576      30117            6   0.016666666666666666      9170.212356095964      0.00014787066246056783      0      300000
1800      42841/42849      30767            0   0.0      9683.912392703953      0.0      0      300000
2000      47885/47901      31864            1   0.002777777777777778      10825.668919295911      2.0876390889543015e-05      0      300000
50      3/1169      1169            1166   3.238888888888889      43.27929292800001      0.9974337040205303      5      300000
100      7/2400      2400            2393   6.647222222222222      67.5469584      0.9970833333333333      5      300000
200      53/4689      4689            4636   12.877777777777778      127.28560531200016      0.9886969503092343      5      300000
300      121/7195      7195            7074   19.65      188.2972909439999      0.98318276580959      5      300000
400      219/9650      9650            9431   26.197222222222223      257.2014130559996      0.9773056994818653      5      300000
500      364/12066      12066            11702   32.50555555555555      326.084823936      0.9698325874357699      5      300000
600      483/14361      14361            13878   38.55      390.38786111999997      0.9663672446208481      5      300000
700      780/17079      17077            16297   45.269444444444446      481.59923884800014      0.954212775923649      5      300000
800      931/19179      19179            18248   50.68888888888889      539.829890688      0.9514573231138224      5      300000
900      1142/21960      21957            20815   57.81944444444444      595.1191453440002      0.9478597449908925      5      300000
1100      1526/26221      26221            24695   68.59722222222223      662.877310848      0.9418023721444644      5      300000
1300      2333/30899      30899            28566   79.35      887.0618392319982      0.9244959383798829      5      300000
1500      2941/35971      35969            33028   91.74444444444444      935.1297788159998      0.918184092741375      5      300000
1700      6280/40671      37372            31098   86.38333333333334      2351.1303755520003      0.7646234417644021      5      300000
1800      6997/43122      39579            32596   90.54444444444445      2510.832806015998      0.7559018598395251      5      300000
2000      7750/47762      43929            36205   100.56944444444444      2644.257542015994      0.7580293957539467      5      300000
50      3/1202      1202            1199   3.3305555555555557      51.67641599999999      0.997504159733777      6      300000
100      12/2311      2311            2299   6.386111111111111      75.03538099200003      0.9948074426655128      6      300000
200      40/4896      4895            4855   13.48611111111111      156.2780144640001      0.9916258169934641      6      300000
300      104/7250      7250            7146   19.85      219.59531827200004      0.9856551724137931      6      300000
400      140/9667      9667            9527   26.46388888888889      304.06581427199984      0.9855177407675597      6      300000
500      271/12050      12050            11779   32.71944444444444      382.544692992      0.9775103734439834      6      300000
600      429/14471      14471            14042   39.00555555555555      455.88306508799946      0.9703545021076636      6      300000
700      480/16762      16762            16282   45.227777777777774      556.5840867840006      0.9713637990693235      6      300000
800      666/19210      19209            18543   51.50833333333333      640.4721607680003      0.9652785007808433      6      300000
900      821/21562      21561            20740   57.611111111111114      677.8771507199998      0.9618773768667099      6      300000
1100      1123/26435      26435            25312   70.31111111111112      783.477184512      0.9575184414601854      6      300000
1300      1756/31282      31281            29525   82.01388888888889      1053.9942673920007      0.9438335144811713      6      300000
1500      2353/36247      36247            33894   94.15      1116.3136343039985      0.9350842828372004      6      300000
1700      6755/40872      40782            34117   94.76944444444445      2659.949943552007      0.8347279311019768      6      300000
1800      7345/43011      42905            35664   99.06666666666666      2765.028845568001      0.8291832321964149      6      300000
2000      8227/48072      47896            39841   110.66944444444445      2970.631530240004      0.8287776668330837      6      300000
50      3/1152      1152            1149   3.191666666666667      49.93729382400001      0.9973958333333334      8      300000
100      16/2415      2415            2399   6.663888888888889      84.82283673600004      0.9933747412008281      8      300000
200      40/4779      4779            4739   13.16388888888889      148.32979814400008      0.9916300481272232      8      300000
300      101/7154      7154            7053   19.591666666666665      213.00854783999995      0.9858820240424937      8      300000
400      170/9606      9606            9436   26.211111111111112      305.81993164800014      0.9823027274620029      8      300000
500      293/11687      11686            11393   31.647222222222222      375.84704256000043      0.9748438435868915      8      300000
600      430/14390      14389            13959   38.775      471.90524620799954      0.9700486448922863      8      300000
700      594/16630      16630            16036   44.544444444444444      567.5128673280001      0.9642814191220686      8      300000
800      837/19249      19248            18411   51.141666666666666      670.5658037760002      0.9564652709231648      8      300000
900      888/21638      21637            20749   57.63611111111111      692.546866176001      0.9589148719844718      8      300000
1100      1427/26567      26567            25140   69.83333333333333      806.9454074879985      0.9462867467158504      8      300000
1300      2078/31363      31362            29284   81.34444444444445      1079.2117332479995      0.9337116984982304      8      300000
1500      2474/35594      35593            33119   91.99722222222222      1124.2548049920003      0.9304658088441872      8      300000
1700      7713/40758      40645            33041   91.78055555555555      2814.497571072001      0.8106629373374552      8      300000
1800      8599/43189      43030            34586   96.07222222222222      3021.704674559993      0.8008057607261108      8      300000
2000      9584/47771      47545            38183   106.06388888888888      3140.462831615998      0.7992924577672647      8      300000
50      5/1194      1194            1189   3.3027777777777776      2.229207552      0.9958123953098827      2      300000
100      17/2397      2397            2380   6.611111111111111      4.475218175999999      0.9929078014184397      2      300000
200      38/4689      4689            4651   12.919444444444444      8.754400512000005      0.9918959266368096      2      300000
300      83/7195      7195            7112   19.755555555555556      13.433122560000001      0.9884642112578179      2      300000
400      143/9553      9553            9410   26.13888888888889      17.835527424000013      0.9850308803517219      2      300000
500      266/11939      11939            11673   32.425      22.29020851200002      0.97772007705838      2      300000
600      346/14502      14502            14156   39.32222222222222      27.075350016000034      0.9761412219004275      2      300000
700      543/16949      16949            16406   45.57222222222222      31.64391859199999      0.967962711664405      2      300000
800      700/19581      19581            18881   52.44722222222222      36.55788364800002      0.9642510597007303      2      300000
900      826/21693      21693            20867   57.96388888888889      40.50100454400003      0.9619232010325912      2      300000
1100      1293/26691      26691            25398   70.55      49.83231052799997      0.9515567045071373      2      300000
1300      1684/31180      31180            29496   81.93333333333334      58.21330943999997      0.9459910198845414      2      300000
1500      2368/36089      36089            33721   93.66944444444445      67.37845171199999      0.9343844384715564      2      300000
1700      2868/41040      41040            38172   106.03333333333333      76.62200831999995      0.9301169590643275      2      300000
1800      3380/43171      43170            39790   110.52777777777777      80.60060236800003      0.921683537559936      2      300000
2000      4027/47757      47757            43730   121.47222222222223      89.16270105600009      0.9156772829114057      2      300000
50      280/1213      1213            933   2.591666666666667      274.139086848      0.7691673536685902      0      300000
100      1003/2409      2409            1406   3.9055555555555554      544.436158464      0.5836446658364467      0      300000
200      3159/4813      4813            1654   4.594444444444444      1087.7423124479994      0.3436526075212965      0      300000
300      5761/7184      7182            1421   3.9472222222222224      1623.590436864001      0.19780066815144767      0      300000
400      8528/9640      9633            1110   3.0833333333333335      2178.648637440002      0.11514522821576763      0      300000
500      11273/12095      12079            817   2.2694444444444444      2733.4808371199993      0.06754857379082266      0      300000
600      13740/14309      14198            567   1.575      3233.8468208640033      0.03962541058075337      0      300000
700      16275/16672      16443            393   1.0916666666666666      3767.8869381119953      0.023572456813819576      0      300000
800      18703/18982      18536            270   0.75      4289.949007871999      0.014224001685807607      0      300000
900      21457/21644      20734            183   0.5083333333333333      4891.563393023997      0.008454999075956385      0      300000
1100      26332/26413      24071            70   0.19444444444444445      5969.361666047991      0.002650210123802673      0      300000
1300      30928/30958      26574            25   0.06944444444444445      6996.535738367974      0.0008075457070870211      0      300000
1500      35272/35300      28503            16   0.044444444444444446      7977.831628799982      0.00045325779036827196      0      300000
1700      40749/40760      30254            5   0.013888888888888888      9211.796520959942      0.0001226692836113837      0      300000
1800      42907/42914      30768            1   0.002777777777777778      9698.602450943918      2.3302418791070512e-05      0      300000
2000      47690/47704      31781            2   0.005555555555555556      10781.146742783892      4.192520543350663e-05      0      300000
50      8/1190      1190            1182   3.283333333333333      42.78049728      0.9932773109243698      5      300000
100      12/2380      2380            2368   6.5777777777777775      63.66938304000002      0.9949579831932773      5      300000
200      67/4810      4810            4743   13.175      128.31657004800007      0.986070686070686      5      300000
300      105/7091      7091            6986   19.405555555555555      186.12209683200004      0.9851924975320829      5      300000
400      226/9779      9779            9553   26.53611111111111      262.77053049599976      0.9768892524798036      5      300000
500      342/12074      12074            11732   32.58888888888889      324.6025764480001      0.9716746728507537      5      300000
600      480/14334      14334            13854   38.483333333333334      379.62592377599964      0.9665131854332356      5      300000
700      697/16611      16611            15914   44.205555555555556      465.21462873600007      0.9580398531093853      5      300000
800      934/19145      19144            18210   50.583333333333336      547.0160766719998      0.9511621833376861      5      300000
900      1072/21395      21395            20323   56.452777777777776      578.4563978880009      0.9498948352418789      5      300000
1100      1445/26085      26084            24639   68.44166666666666      657.0860524799998      0.9445658424381829      5      300000
1300      2383/31168      31168            28785   79.95833333333333      892.8374305919991      0.9235433778234087      5      300000
1500      2867/36168      36167            33300   92.5      953.648619072      0.9207033842070338      5      300000
1700      6517/41233      38070            31564   87.67777777777778      2384.517149567999      0.7655033589600563      5      300000
1800      7053/42914      39478            32437   90.10277777777777      2485.3833473280024      0.7558605583259542      5      300000
2000      7846/47604      43883            36063   100.175      2631.088223231994      0.75756238971515      5      300000
50      1/1169      1169            1168   3.2444444444444445      49.910522112      0.9991445680068435      6      300000
100      15/2363      2363            2348   6.522222222222222      75.68203315200005      0.9936521371138384      6      300000
200      41/4777      4777            4736   13.155555555555555      147.22752844800002      0.9914172074523759      6      300000
300      99/7160      7160            7061   19.613888888888887      219.79160755199987      0.9861731843575419      6      300000
400      147/9570      9570            9423   26.175      295.70627327999995      0.9846394984326019      6      300000
500      239/11968      11968            11729   32.580555555555556      375.1131141119998      0.9800300802139037      6      300000
600      364/14343      14343            13979   38.830555555555556      459.23742796799996      0.974621766715471      6      300000
700      524/16554      16554            16030   44.52777777777778      569.8692510720001      0.9683460190890419      6      300000
800      672/18834      18834            18162   50.45      627.9178160639998      0.9643198470850589      6      300000
900      823/21689      21689            20866   57.96111111111111      691.0054947839994      0.9620544976716308      6      300000
1100      1197/26401      26401            25204   70.0111111111111      785.028837119999      0.9546608083027158      6      300000
1300      1805/31072      31070            29265   81.29166666666667      1048.0100421119982      0.9418447476828012      6      300000
1500      2150/35521      35521            33371   92.69722222222222      1092.049592831998      0.9394724247628163      6      300000
1700      6563/40900      40815            34336   95.37777777777778      2646.3152432640045      0.8395110024449878      6      300000
1800      7339/42984      42887            35642   99.00555555555556      2798.6609587199964      0.8291922575842173      6      300000
2000      8334/47911      47718            39574   109.92777777777778      2966.959505664001      0.8259898561916887      6      300000
50      6/1219      1219            1213   3.3694444444444445      53.226776063999985      0.9950779327317474      8      300000
100      17/2406      2406            2389   6.636111111111111      83.64058137600003      0.9929343308395677      8      300000
200      47/4649      4649            4602   12.783333333333333      143.75470771200008      0.9898902989890299      8      300000
300      96/7286      7286            7190   19.97222222222222      222.84583833600004      0.9868240461158386      8      300000
400      159/9514      9514            9355   25.98611111111111      298.9724136960002      0.9832877864200126      8      300000
500      280/11939      11939            11659   32.38611111111111      389.59527552000026      0.976547449535137      8      300000
600      476/14473      14473            13997   38.88055555555555      466.8490168320001      0.9671111725281559      8      300000
700      615/16989      16989            16374   45.483333333333334      582.7243530239998      0.9638001059509094      8      300000
800      720/19084      19084            18364   51.01111111111111      646.5990474239998      0.9622720603647034      8      300000
900      916/21832      21831            20915   58.09722222222222      702.4930091519999      0.95799743495786      8      300000
1100      1247/26405      26405            25158   69.88333333333334      798.8895636480008      0.9527740958151866      8      300000
1300      2063/31057      31054            28991   80.53055555555555      1076.3187578880004      0.9334771549087162      8      300000
1500      2625/36122      36122            33497   93.04722222222222      1143.2743449600027      0.9273296052267316      8      300000
1700      7413/40711      40592            33295   92.48611111111111      2816.036762879994      0.8178379307803788      8      300000
1800      8713/43167      43012            34453   95.70277777777778      3016.8450723839987      0.7981328329510969      8      300000
2000      9809/48008      47789            38196   106.1      3154.7867281919994      0.7956173971004833      8      300000
50      2/1300      1300            1298   3.6055555555555556      2.4271104000000006      0.9984615384615385      2      300000
100      8/2379      2379            2371   6.586111111111111      4.441612032000002      0.9966372425388819      2      300000
200      44/4848      4848            4804   13.344444444444445      9.051254784      0.990924092409241      2      300000
300      91/7091      7091            7000   19.444444444444443      13.238953728000007      0.9871668311944719      2      300000
400      145/9770      9770            9625   26.73611111111111      18.240668160000023      0.9851586489252815      2      300000
500      248/11991      11991            11743   32.61944444444445      22.38729292800002      0.979317821699608      2      300000
600      391/14495      14495            14104   39.17777777777778      27.06228095999998      0.9730251810969299      2      300000
700      490/16560      16560            16070   44.638888888888886      30.91765247999999      0.9704106280193237      2      300000
800      646/19184      19184            18538   51.49444444444445      35.81668147199996      0.966326105087573      2      300000
900      826/21403      21403            20577   57.15833333333333      39.959572223999984      0.9614072793533617      2      300000
1100      1261/26345      26345            25084   69.67777777777778      49.186325759999924      0.9521351300056937      2      300000
1300      1705/31365      31365            29660   82.38888888888889      58.55870591999987      0.9456400446357405      2      300000
1500      2281/35961      35961            33680   93.55555555555556      67.13947468799975      0.9365701732432358      2      300000
1700      2893/40508      40508            37615   104.48611111111111      75.62876006400006      0.9285820084921497      2      300000
1800      3262/43123      43123            39861   110.725      80.51098598400009      0.924355912158245      2      300000
2000      4217/48085      48085            43868   121.85555555555555      89.77507968000015      0.9123011334095872      2      300000
50      271/1184      1184            913   2.536111111111111      267.58506086400007      0.7711148648648649      0      300000
100      990/2434      2434            1444   4.011111111111111      550.086180864      0.5932621199671323      0      300000
200      3122/4791      4791            1669   4.636111111111111      1082.770292736      0.34836151116677105      0      300000
300      5570/7038      7037            1467   4.075      1590.594306048      0.20843989769820973      0      300000
400      8547/9645      9639            1097   3.047222222222222      2179.7786419200006      0.1137376879212027      0      300000
500      10951/11807      11787            852   2.3666666666666667      2668.3925790720023      0.07216058270517489      0      300000
600      13892/14459      14359            559   1.5527777777777778      3267.746955264003      0.03866104156580676      0      300000
700      16367/16743      16521            371   1.0305555555555554      3783.933001728      0.022158514005853194      0      300000
800      18726/18980      18538            251   0.6972222222222222      4289.497006080003      0.013224446786090622      0      300000
900      21313/21502      20605            182   0.5055555555555555      4859.471265791998      0.008464328899637243      0      300000
1100      26364/26436      24095            67   0.18611111111111112      5974.559686655987      0.0025344227568467243      0      300000
1300      30852/30886      26547            25   0.06944444444444445      6980.263673855987      0.0008094282199054588      0      300000
1500      35586/35604      28538            15   0.041666666666666664      8046.535901183984      0.00042130097741826763      0      300000
1700      40494/40503      30178            4   0.011111111111111112      9153.714290687958      9.875811668271486e-05      0      300000
1800      42930/42936      30724            1   0.002777777777777778      9703.574470655953      2.32904788522452e-05      0      300000
2000      47667/47674      31858            1   0.002777777777777778      10774.366715903912      2.0975793933800394e-05      0      300000
50      5/1222      1222            1217   3.3805555555555555      44.389071935999986      0.9959083469721768      5      300000
100      15/2499      2497            2482   6.894444444444445      68.814004608      0.9931972789115646      5      300000
200      59/4751      4751            4692   13.033333333333333      127.29195436800009      0.9875815617764682      5      300000
300      97/7119      7118            7021   19.502777777777776      182.83437945600002      0.9862340216322517      5      300000
400      216/9490      9489            9273   25.758333333333333      249.665978304      0.9771338250790306      5      300000
500      342/12076      12076            11734   32.59444444444444      318.9215224320001      0.9716793640278237      5      300000
600      459/14313      14313            13854   38.483333333333334      388.99570176      0.9679312513099979      5      300000
700      697/16712      16712            16015   44.486111111111114      475.1640320640003      0.9582934418382001      5      300000
800      938/19067      19067            18129   50.358333333333334      545.0424988799998      0.9508050558556669      5      300000
900      1110/21718      21718            20608   57.24444444444445      582.3778746239998      0.9488903213923934      5      300000
1100      1565/26324      26324            24759   68.775      667.4633443199996      0.940548548852758      5      300000
1300      2503/31048      31044            28544   79.28888888888889      890.3893303679998      0.9193506828137078      5      300000
1500      2862/35875      35872            33010   91.69444444444444      934.1189059199996      0.9201393728222996      5      300000
1700      6325/40609      37360            31044   86.23333333333333      2372.556454271998      0.7644610800561452      5      300000
1800      6894/43053      39578            32703   90.84166666666667      2498.3659052159983      0.7595986342415163      5      300000
2000      8026/47676      43966            35970   99.91666666666667      2628.8745532799912      0.7544676566826076      5      300000
50      4/1173      1173            1169   3.2472222222222222      52.21373414399999      0.9965899403239556      6      300000
100      12/2461      2461            2449   6.802777777777778      81.27662822400004      0.9951239333604226      6      300000
200      53/4804      4804            4751   13.197222222222223      155.53328947200004      0.9889675270607827      6      300000
300      95/7144      7143            7048   19.57777777777778      216.26317363199985      0.986562150055991      6      300000
400      166/9440      9439            9273   25.758333333333333      296.5626216959999      0.9823093220338983      6      300000
500      230/11849      11849            11619   32.275      380.58690278399985      0.9805890792471939      6      300000
600      411/14586      14586            14175   39.375      461.35644825599945      0.9718222953517072      6      300000
700      519/16799      16798            16279   45.21944444444444      563.3629056000003      0.9690457765343176      6      300000
800      651/19130      19129            18478   51.327777777777776      640.9311828480003      0.9659174072138003      6      300000
900      790/21522      21521            20731   57.58611111111111      679.4624686079998      0.963246910138463      6      300000
1100      1221/26697      26695            25474   70.7611111111111      793.3657121279978      0.9541896093193992      6      300000
1300      1792/31107      31107            29315   81.43055555555556      1046.3195804159993      0.9423923875654997      6      300000
1500      2248/35934      35933            33685   93.56944444444444      1096.2064481279986      0.9374130350086269      6      300000
1700      6689/40698      40638            34007   94.46388888888889      2671.629041663999      0.835593886677478      6      300000
1800      7291/42870      42754            35575   98.81944444444444      2783.2966487040007      0.8298343830184278      6      300000
2000      8093/48202      48016            40106   111.40555555555555      2955.0698749440007      0.8320401643085349      6      300000
50      2/1255      1255            1253   3.4805555555555556      54.450122495999985      0.998406374501992      8      300000
100      16/2407      2407            2391   6.641666666666667      79.544188416      0.9933527212297466      8      300000
200      38/4694      4694            4656   12.933333333333334      149.6751168      0.9919045590115041      8      300000
300      95/7236      7236            7141   19.836111111111112      226.43372928      0.9868711995577667      8      300000
400      145/9711      9711            9566   26.572222222222223      300.4291699199997      0.9850684790443827      8      300000
500      291/11781      11780            11489   31.913888888888888      373.1226639360005      0.9752143281555046      8      300000
600      484/14312      14312            13828   38.41111111111111      466.33182182400014      0.9661822247065399      8      300000
700      551/16862      16862            16311   45.30833333333333      581.6461601279997      0.967322974736093      8      300000
800      800/19309      19309            18509   51.41388888888889      661.2032148479992      0.9585685431663991      8      300000
900      874/21653      21653            20779   57.71944444444444      702.746770176      0.959636078141597      8      300000
1100      1356/26153      26151            24795   68.875      802.3814515199988      0.9480747906549918      8      300000
1300      2062/30903      30901            28839   80.10833333333333      1067.9280015359984      0.9332103679254441      8      300000
1500      2512/35933      35933            33421   92.83611111111111      1133.2121011200002      0.9300921158823365      8      300000
1700      7560/40782      40684            33214   92.2611111111111      2840.3578790399984      0.8144279338924035      8      300000
1800      8560/43062      42924            34500   95.83333333333333      2998.6655930879933      0.8011704054618921      8      300000
2000      9513/47818      47601            38304   106.4      3126.997065984002      0.8010372663013928      8      300000
50      3/1189      1189            1186   3.2944444444444443      2.2198725120000007      0.9974768713204374      2      300000
100      16/2466      2466            2450   6.805555555555555      4.604041728      0.9935117599351176      2      300000
200      32/4758      4758            4726   13.127777777777778      8.883224064000009      0.9932744850777637      2      300000
300      88/7288      7288            7200   20.0      13.606754304      0.9879253567508233      2      300000
400      180/9659      9658            9478   26.32777777777778      18.033430272000015      0.9812610001035303      2      300000
500      288/12012      12012            11724   32.56666666666667      22.426500096000005      0.9760239760239761      2      300000
600      391/14432      14432            14041   39.00277777777778      26.94465945599999      0.9729074279379157      2      300000
700      477/16627      16627            16150   44.861111111111114      31.04274201600001      0.9713117218981175      2      300000
800      703/19278      19278            18575   51.59722222222222      35.992180223999966      0.9635335615727773      2      300000
900      782/21494      21494            20712   57.53333333333333      40.129469952      0.9636177537917558      2      300000
1100      1250/26278      26278            25028   69.52222222222223      49.061236223999934      0.9524316919095822      2      300000
1300      1766/31018      31018            29252   81.25555555555556      57.9108541439999      0.9430653169127603      2      300000
1500      2230/36010      36010            33780   93.83333333333333      67.23095807999992      0.9380727575673424      2      300000
1700      2929/40769      40769            37840   105.11111111111111      76.11604915200013      0.9281561971105496      2      300000
1800      3274/43317      43317            40043   111.23055555555555      80.87318553600002      0.9244176651199298      2      300000
2000      4004/47986      47986            43982   122.17222222222222      89.59024588799997      0.9165589963739424      2      300000
50      267/1162      1162            895   2.486111111111111      262.613041152      0.770223752151463      0      300000
100      1005/2411      2411            1406   3.9055555555555554      544.8881602560001      0.5831605143094152      0      300000
